Namespace(augmix_cutmix_prob=0.5, augmix_prob=0.0, batch_size=32, beta=1.0, data_path='./data/modelnet40_normal_resampled', dataset='modelnet40', dropout=0.5, emb_dims=1024, epochs=500, eval=False, exp_name='augmix_cutmix_lams3_dgcnn_1024_3', jitter=False, k=20, knn=False, lr=0.001, model='dgcnn', model_path='', modelnet10=False, momentum=0.9, no_cuda=False, normal=False, nsample=512, num_points=1024, rddrop=False, rdscale=False, rot=False, rsmix_prob=0.0, seed=1, shift=False, shuffle=False, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 1 devices
Train epoch 0, loss: 2.747805, train acc: 0.447577, train avg acc: 0.272184
Train epoch 346, loss: 1.369815, train acc: 0.979438, train avg acc: 0.967769
Test epoch 346, loss: 1.457950, test acc: 0.908023, test avg acc: 0.863122
Train epoch 347, loss: 1.368149, train acc: 0.981372, train avg acc: 0.971480
Test epoch 347, loss: 1.442722, test acc: 0.922204, test avg acc: 0.884122
Train epoch 348, loss: 1.369598, train acc: 0.978624, train avg acc: 0.967899
Test epoch 348, loss: 1.476001, test acc: 0.905997, test avg acc: 0.874122
Train epoch 349, loss: 1.368672, train acc: 0.979438, train avg acc: 0.969306
Test epoch 349, loss: 1.460968, test acc: 0.916532, test avg acc: 0.890703
Train epoch 350, loss: 1.368128, train acc: 0.978115, train avg acc: 0.966591
Test epoch 350, loss: 1.460402, test acc: 0.913695, test avg acc: 0.885052
Train epoch 351, loss: 1.370716, train acc: 0.978726, train avg acc: 0.968535
Test epoch 351, loss: 1.459561, test acc: 0.918558, test avg acc: 0.891919
Train epoch 352, loss: 1.369091, train acc: 0.977300, train avg acc: 0.966677
Test epoch 352, loss: 1.459277, test acc: 0.919368, test avg acc: 0.891372
Train epoch 353, loss: 1.367255, train acc: 0.980049, train avg acc: 0.968862
Test epoch 353, loss: 1.456122, test acc: 0.917342, test avg acc: 0.882122
Train epoch 354, loss: 1.368332, train acc: 0.978624, train avg acc: 0.966683
Test epoch 354, loss: 1.452248, test acc: 0.922609, test avg acc: 0.895372
Train epoch 355, loss: 1.358372, train acc: 0.983612, train avg acc: 0.974634
Test epoch 355, loss: 1.453771, test acc: 0.920583, test avg acc: 0.886953
Train epoch 356, loss: 1.366638, train acc: 0.981372, train avg acc: 0.972318
Test epoch 356, loss: 1.449600, test acc: 0.922609, test avg acc: 0.894372
Train epoch 357, loss: 1.356418, train acc: 0.982594, train avg acc: 0.972634
Test epoch 357, loss: 1.452454, test acc: 0.916126, test avg acc: 0.884494
Train epoch 358, loss: 1.360499, train acc: 0.982797, train avg acc: 0.973817
Test epoch 358, loss: 1.458055, test acc: 0.917342, test avg acc: 0.892459
Train epoch 359, loss: 1.361369, train acc: 0.982085, train avg acc: 0.972926
Test epoch 359, loss: 1.440741, test acc: 0.922609, test avg acc: 0.897831
Train epoch 360, loss: 1.357203, train acc: 0.983713, train avg acc: 0.975290
Test epoch 360, loss: 1.466778, test acc: 0.916937, test avg acc: 0.888459
Train epoch 361, loss: 1.362529, train acc: 0.980456, train avg acc: 0.970679
Test epoch 361, loss: 1.457044, test acc: 0.918963, test avg acc: 0.881291
Train epoch 362, loss: 1.361341, train acc: 0.981678, train avg acc: 0.971068
Test epoch 362, loss: 1.448152, test acc: 0.921394, test avg acc: 0.894413
Train epoch 363, loss: 1.361540, train acc: 0.981576, train avg acc: 0.972489
Test epoch 363, loss: 1.451850, test acc: 0.915721, test avg acc: 0.889081
Train epoch 364, loss: 1.362204, train acc: 0.980761, train avg acc: 0.971032
Test epoch 364, loss: 1.464106, test acc: 0.910454, test avg acc: 0.884035
Train epoch 365, loss: 1.359648, train acc: 0.981474, train avg acc: 0.971333
Test epoch 365, loss: 1.450934, test acc: 0.920583, test avg acc: 0.894913
Train epoch 366, loss: 1.357255, train acc: 0.983204, train avg acc: 0.974963
Test epoch 366, loss: 1.444374, test acc: 0.921799, test avg acc: 0.895703
Train epoch 367, loss: 1.355034, train acc: 0.982797, train avg acc: 0.975109
Test epoch 367, loss: 1.450156, test acc: 0.920583, test avg acc: 0.889669
Train epoch 368, loss: 1.356480, train acc: 0.983612, train avg acc: 0.975063
Test epoch 368, loss: 1.461551, test acc: 0.918558, test avg acc: 0.883872
Train epoch 369, loss: 1.357081, train acc: 0.982492, train avg acc: 0.972657
Test epoch 369, loss: 1.455990, test acc: 0.915721, test avg acc: 0.889163
Train epoch 370, loss: 1.352118, train acc: 0.985240, train avg acc: 0.977773
Test epoch 370, loss: 1.459492, test acc: 0.915721, test avg acc: 0.890163
Train epoch 371, loss: 1.359711, train acc: 0.983001, train avg acc: 0.973686
Test epoch 371, loss: 1.442967, test acc: 0.918558, test avg acc: 0.886372
Train epoch 372, loss: 1.355130, train acc: 0.983815, train avg acc: 0.976134
Test epoch 372, loss: 1.449310, test acc: 0.918963, test avg acc: 0.888913
Train epoch 373, loss: 1.352714, train acc: 0.984833, train avg acc: 0.975744
Test epoch 373, loss: 1.441261, test acc: 0.925446, test avg acc: 0.897163
Train epoch 374, loss: 1.355153, train acc: 0.983306, train avg acc: 0.974396
Test epoch 374, loss: 1.457899, test acc: 0.918152, test avg acc: 0.893785
Train epoch 375, loss: 1.353229, train acc: 0.983612, train avg acc: 0.974032
Test epoch 375, loss: 1.446842, test acc: 0.918558, test avg acc: 0.882541
Train epoch 376, loss: 1.349124, train acc: 0.986564, train avg acc: 0.979165
Test epoch 376, loss: 1.447747, test acc: 0.917342, test avg acc: 0.893035
Train epoch 377, loss: 1.348660, train acc: 0.983103, train avg acc: 0.974384
Test epoch 377, loss: 1.444978, test acc: 0.923420, test avg acc: 0.902663
Train epoch 378, loss: 1.350412, train acc: 0.985037, train avg acc: 0.978070
Test epoch 378, loss: 1.440951, test acc: 0.922609, test avg acc: 0.890994
Train epoch 379, loss: 1.350986, train acc: 0.983815, train avg acc: 0.975436
Test epoch 379, loss: 1.439809, test acc: 0.924230, test avg acc: 0.898203
Train epoch 380, loss: 1.348336, train acc: 0.986156, train avg acc: 0.978994
Test epoch 380, loss: 1.446151, test acc: 0.921799, test avg acc: 0.894791
Train epoch 381, loss: 1.348996, train acc: 0.984019, train avg acc: 0.977425
Test epoch 381, loss: 1.446430, test acc: 0.923420, test avg acc: 0.898500
Train epoch 382, loss: 1.351741, train acc: 0.985342, train avg acc: 0.978212
Test epoch 382, loss: 1.444103, test acc: 0.924635, test avg acc: 0.891459
Train epoch 383, loss: 1.347574, train acc: 0.985749, train avg acc: 0.979420
Test epoch 383, loss: 1.444548, test acc: 0.921799, test avg acc: 0.892663
Train epoch 384, loss: 1.345915, train acc: 0.987072, train avg acc: 0.980015
Test epoch 384, loss: 1.456945, test acc: 0.919773, test avg acc: 0.902663
Train epoch 385, loss: 1.347821, train acc: 0.984731, train avg acc: 0.977229
Test epoch 385, loss: 1.451902, test acc: 0.918963, test avg acc: 0.895872
Train epoch 386, loss: 1.344250, train acc: 0.986665, train avg acc: 0.980352
Test epoch 386, loss: 1.442508, test acc: 0.925041, test avg acc: 0.893872
Train epoch 387, loss: 1.347403, train acc: 0.985240, train avg acc: 0.978009
Test epoch 387, loss: 1.443314, test acc: 0.923825, test avg acc: 0.887035
Train epoch 388, loss: 1.348967, train acc: 0.984528, train avg acc: 0.975940
Test epoch 388, loss: 1.435785, test acc: 0.927066, test avg acc: 0.898831
Train epoch 389, loss: 1.344507, train acc: 0.986665, train avg acc: 0.980095
Test epoch 389, loss: 1.447119, test acc: 0.921394, test avg acc: 0.892535
Train epoch 390, loss: 1.345954, train acc: 0.986258, train avg acc: 0.978688
Test epoch 390, loss: 1.443089, test acc: 0.921799, test avg acc: 0.892459
Train epoch 391, loss: 1.344209, train acc: 0.986665, train avg acc: 0.978861
Test epoch 391, loss: 1.439605, test acc: 0.926661, test avg acc: 0.901413
Train epoch 392, loss: 1.344255, train acc: 0.986971, train avg acc: 0.979163
Test epoch 392, loss: 1.451978, test acc: 0.919368, test avg acc: 0.896203
Train epoch 393, loss: 1.345464, train acc: 0.986258, train avg acc: 0.979398
Test epoch 393, loss: 1.445779, test acc: 0.923015, test avg acc: 0.892535
Train epoch 394, loss: 1.344157, train acc: 0.987480, train avg acc: 0.980888
Test epoch 394, loss: 1.444762, test acc: 0.925041, test avg acc: 0.899622
Train epoch 395, loss: 1.340821, train acc: 0.987683, train avg acc: 0.980521
Test epoch 395, loss: 1.443197, test acc: 0.918558, test avg acc: 0.886541
Train epoch 396, loss: 1.338613, train acc: 0.986767, train avg acc: 0.980100
Test epoch 396, loss: 1.449566, test acc: 0.922609, test avg acc: 0.893244
Train epoch 397, loss: 1.338932, train acc: 0.987989, train avg acc: 0.983203
Test epoch 397, loss: 1.445976, test acc: 0.921394, test avg acc: 0.890535
Train epoch 398, loss: 1.338009, train acc: 0.988905, train avg acc: 0.984037
Test epoch 398, loss: 1.449824, test acc: 0.919368, test avg acc: 0.894000
Train epoch 399, loss: 1.333571, train acc: 0.989515, train avg acc: 0.983864
Test epoch 399, loss: 1.434766, test acc: 0.926661, test avg acc: 0.896663
Train epoch 400, loss: 1.338714, train acc: 0.987581, train avg acc: 0.980728
Test epoch 400, loss: 1.443737, test acc: 0.923825, test avg acc: 0.902157
Train epoch 401, loss: 1.337438, train acc: 0.989108, train avg acc: 0.983957
Test epoch 401, loss: 1.438616, test acc: 0.924635, test avg acc: 0.895494
Train epoch 402, loss: 1.340991, train acc: 0.986971, train avg acc: 0.979587
Test epoch 402, loss: 1.437498, test acc: 0.926256, test avg acc: 0.894285
Train epoch 403, loss: 1.339223, train acc: 0.987683, train avg acc: 0.981400
Test epoch 403, loss: 1.442272, test acc: 0.924635, test avg acc: 0.901203
Train epoch 404, loss: 1.339448, train acc: 0.988192, train avg acc: 0.981687
Test epoch 404, loss: 1.445574, test acc: 0.923825, test avg acc: 0.897913
Train epoch 405, loss: 1.340264, train acc: 0.986767, train avg acc: 0.979315
Test epoch 405, loss: 1.446982, test acc: 0.919368, test avg acc: 0.897616
Train epoch 406, loss: 1.335895, train acc: 0.988599, train avg acc: 0.982901
Test epoch 406, loss: 1.440928, test acc: 0.924635, test avg acc: 0.898453
Train epoch 407, loss: 1.335162, train acc: 0.987276, train avg acc: 0.980050
Test epoch 407, loss: 1.441002, test acc: 0.920989, test avg acc: 0.896791
Train epoch 408, loss: 1.335500, train acc: 0.989007, train avg acc: 0.983668
Test epoch 408, loss: 1.446812, test acc: 0.918152, test avg acc: 0.895331
Train epoch 409, loss: 1.336397, train acc: 0.988701, train avg acc: 0.982727
Test epoch 409, loss: 1.447281, test acc: 0.919368, test avg acc: 0.895448
Train epoch 410, loss: 1.333707, train acc: 0.989923, train avg acc: 0.984828
Test epoch 410, loss: 1.436472, test acc: 0.923825, test avg acc: 0.899035
Train epoch 411, loss: 1.333831, train acc: 0.989923, train avg acc: 0.983298
Test epoch 411, loss: 1.452419, test acc: 0.916532, test avg acc: 0.893291
Train epoch 412, loss: 1.334831, train acc: 0.989007, train avg acc: 0.983655
Test epoch 412, loss: 1.443844, test acc: 0.923015, test avg acc: 0.902372
Train epoch 413, loss: 1.333650, train acc: 0.989210, train avg acc: 0.982713
Test epoch 413, loss: 1.440856, test acc: 0.918152, test avg acc: 0.888622
Train epoch 414, loss: 1.333212, train acc: 0.990126, train avg acc: 0.985809
Test epoch 414, loss: 1.439363, test acc: 0.926661, test avg acc: 0.898994
Train epoch 415, loss: 1.335700, train acc: 0.989210, train avg acc: 0.983927
Test epoch 415, loss: 1.441610, test acc: 0.926256, test avg acc: 0.896576
Train epoch 416, loss: 1.332699, train acc: 0.989108, train avg acc: 0.983827
Test epoch 416, loss: 1.444620, test acc: 0.920583, test avg acc: 0.891163
Train epoch 417, loss: 1.330451, train acc: 0.990737, train avg acc: 0.986589
Test epoch 417, loss: 1.445674, test acc: 0.926256, test avg acc: 0.900500
Train epoch 418, loss: 1.329351, train acc: 0.990024, train avg acc: 0.985248
Test epoch 418, loss: 1.442782, test acc: 0.923825, test avg acc: 0.895238
Train epoch 419, loss: 1.330045, train acc: 0.990635, train avg acc: 0.985463
Test epoch 419, loss: 1.436345, test acc: 0.928687, test avg acc: 0.897866
Train epoch 420, loss: 1.326246, train acc: 0.991450, train avg acc: 0.986687
Test epoch 420, loss: 1.439779, test acc: 0.924635, test avg acc: 0.894866
Train epoch 421, loss: 1.326803, train acc: 0.991653, train avg acc: 0.987486
Test epoch 421, loss: 1.440960, test acc: 0.921799, test avg acc: 0.893785
Train epoch 422, loss: 1.327589, train acc: 0.991551, train avg acc: 0.986962
Test epoch 422, loss: 1.441263, test acc: 0.927472, test avg acc: 0.898285
Train epoch 423, loss: 1.329279, train acc: 0.989821, train avg acc: 0.985683
Test epoch 423, loss: 1.442105, test acc: 0.923825, test avg acc: 0.895122
Train epoch 424, loss: 1.323920, train acc: 0.992773, train avg acc: 0.988501
Test epoch 424, loss: 1.446058, test acc: 0.923015, test avg acc: 0.895581
Train epoch 425, loss: 1.328741, train acc: 0.990533, train avg acc: 0.986276
Test epoch 425, loss: 1.430179, test acc: 0.928687, test avg acc: 0.896791
Train epoch 426, loss: 1.325427, train acc: 0.992060, train avg acc: 0.988011
Test epoch 426, loss: 1.435771, test acc: 0.926256, test avg acc: 0.892494
Train epoch 427, loss: 1.325436, train acc: 0.990024, train avg acc: 0.985857
Test epoch 427, loss: 1.438842, test acc: 0.925851, test avg acc: 0.896494
Train epoch 428, loss: 1.328582, train acc: 0.990432, train avg acc: 0.986289
Test epoch 428, loss: 1.439007, test acc: 0.929498, test avg acc: 0.901988
Train epoch 429, loss: 1.327230, train acc: 0.990941, train avg acc: 0.985893
Test epoch 429, loss: 1.435750, test acc: 0.925446, test avg acc: 0.896035
Train epoch 430, loss: 1.326522, train acc: 0.990330, train avg acc: 0.986512
Test epoch 430, loss: 1.437339, test acc: 0.926661, test avg acc: 0.900035
Train epoch 431, loss: 1.326536, train acc: 0.990533, train avg acc: 0.985208
Test epoch 431, loss: 1.442400, test acc: 0.925851, test avg acc: 0.901913
Train epoch 432, loss: 1.322972, train acc: 0.991450, train avg acc: 0.987540
Test epoch 432, loss: 1.440139, test acc: 0.923825, test avg acc: 0.895913
Train epoch 433, loss: 1.321196, train acc: 0.992976, train avg acc: 0.989579
Test epoch 433, loss: 1.437317, test acc: 0.925446, test avg acc: 0.897035
Train epoch 434, loss: 1.321850, train acc: 0.992366, train avg acc: 0.989448
Test epoch 434, loss: 1.438720, test acc: 0.925446, test avg acc: 0.895203
Train epoch 435, loss: 1.327621, train acc: 0.989923, train avg acc: 0.984113
Test epoch 435, loss: 1.435753, test acc: 0.925851, test avg acc: 0.898041
Train epoch 436, loss: 1.324002, train acc: 0.991857, train avg acc: 0.986895
Test epoch 436, loss: 1.436363, test acc: 0.927472, test avg acc: 0.898291
Train epoch 437, loss: 1.329426, train acc: 0.990432, train avg acc: 0.985692
Test epoch 437, loss: 1.441182, test acc: 0.920583, test avg acc: 0.890581
Train epoch 438, loss: 1.325234, train acc: 0.991857, train avg acc: 0.988700
Test epoch 438, loss: 1.438626, test acc: 0.925041, test avg acc: 0.898035
Train epoch 439, loss: 1.320345, train acc: 0.993078, train avg acc: 0.989280
Test epoch 439, loss: 1.438319, test acc: 0.923420, test avg acc: 0.893581
Train epoch 440, loss: 1.322609, train acc: 0.991653, train avg acc: 0.987490
Test epoch 440, loss: 1.436988, test acc: 0.924230, test avg acc: 0.895494
Train epoch 441, loss: 1.322315, train acc: 0.992467, train avg acc: 0.989323
Test epoch 441, loss: 1.430266, test acc: 0.930308, test avg acc: 0.899000
Train epoch 442, loss: 1.320735, train acc: 0.992264, train avg acc: 0.988083
Test epoch 442, loss: 1.430890, test acc: 0.928687, test avg acc: 0.900035
Train epoch 443, loss: 1.320734, train acc: 0.991958, train avg acc: 0.987964
Test epoch 443, loss: 1.437590, test acc: 0.921394, test avg acc: 0.891453
Train epoch 444, loss: 1.321501, train acc: 0.991450, train avg acc: 0.986719
Test epoch 444, loss: 1.435284, test acc: 0.927472, test avg acc: 0.895413
Train epoch 445, loss: 1.318112, train acc: 0.993689, train avg acc: 0.990852
Test epoch 445, loss: 1.436059, test acc: 0.926256, test avg acc: 0.894453
Train epoch 446, loss: 1.318737, train acc: 0.993384, train avg acc: 0.990689
Test epoch 446, loss: 1.434596, test acc: 0.923420, test avg acc: 0.890744
Train epoch 447, loss: 1.321521, train acc: 0.991144, train avg acc: 0.986656
Test epoch 447, loss: 1.431556, test acc: 0.925041, test avg acc: 0.897791
Train epoch 448, loss: 1.321356, train acc: 0.993180, train avg acc: 0.990199
Test epoch 448, loss: 1.435824, test acc: 0.923420, test avg acc: 0.893169
Train epoch 449, loss: 1.318017, train acc: 0.993791, train avg acc: 0.990808
Test epoch 449, loss: 1.431322, test acc: 0.925851, test avg acc: 0.895122
Train epoch 450, loss: 1.315610, train acc: 0.994707, train avg acc: 0.992366
Test epoch 450, loss: 1.433758, test acc: 0.927877, test avg acc: 0.898663
Train epoch 451, loss: 1.316112, train acc: 0.993384, train avg acc: 0.990818
Test epoch 451, loss: 1.432346, test acc: 0.926661, test avg acc: 0.898872
Train epoch 452, loss: 1.318213, train acc: 0.993994, train avg acc: 0.990035
Test epoch 452, loss: 1.431105, test acc: 0.929903, test avg acc: 0.903831
Train epoch 453, loss: 1.315849, train acc: 0.993384, train avg acc: 0.989549
Test epoch 453, loss: 1.433550, test acc: 0.926661, test avg acc: 0.900994
Train epoch 454, loss: 1.314052, train acc: 0.994605, train avg acc: 0.991665
Test epoch 454, loss: 1.433479, test acc: 0.925041, test avg acc: 0.897453
Train epoch 455, loss: 1.321222, train acc: 0.992671, train avg acc: 0.989387
Test epoch 455, loss: 1.435266, test acc: 0.927877, test avg acc: 0.899535
Train epoch 456, loss: 1.318126, train acc: 0.992976, train avg acc: 0.989653
Test epoch 456, loss: 1.433089, test acc: 0.926661, test avg acc: 0.896831
Train epoch 457, loss: 1.318583, train acc: 0.992671, train avg acc: 0.989010
Test epoch 457, loss: 1.438848, test acc: 0.925041, test avg acc: 0.897994
Train epoch 458, loss: 1.319502, train acc: 0.991857, train avg acc: 0.987015
Test epoch 458, loss: 1.434926, test acc: 0.928282, test avg acc: 0.903116
Train epoch 459, loss: 1.315765, train acc: 0.993282, train avg acc: 0.990222
Test epoch 459, loss: 1.431874, test acc: 0.930308, test avg acc: 0.900203
Train epoch 460, loss: 1.317013, train acc: 0.994503, train avg acc: 0.991444
Test epoch 460, loss: 1.433130, test acc: 0.928282, test avg acc: 0.899663
Train epoch 461, loss: 1.316159, train acc: 0.994096, train avg acc: 0.991473
Test epoch 461, loss: 1.431541, test acc: 0.929092, test avg acc: 0.902163
Train epoch 462, loss: 1.316990, train acc: 0.993485, train avg acc: 0.991087
Test epoch 462, loss: 1.432475, test acc: 0.927066, test avg acc: 0.903953
Train epoch 463, loss: 1.315543, train acc: 0.993485, train avg acc: 0.990215
Test epoch 463, loss: 1.429499, test acc: 0.932334, test avg acc: 0.906872
Train epoch 464, loss: 1.315053, train acc: 0.993689, train avg acc: 0.989484
Test epoch 464, loss: 1.432101, test acc: 0.926661, test avg acc: 0.901663
Train epoch 465, loss: 1.316431, train acc: 0.992976, train avg acc: 0.988588
Test epoch 465, loss: 1.432031, test acc: 0.927066, test avg acc: 0.901035
Train epoch 466, loss: 1.316576, train acc: 0.993893, train avg acc: 0.991070
Test epoch 466, loss: 1.434900, test acc: 0.925446, test avg acc: 0.900994
Train epoch 467, loss: 1.315744, train acc: 0.993893, train avg acc: 0.991329
Test epoch 467, loss: 1.429868, test acc: 0.931929, test avg acc: 0.908407
Train epoch 468, loss: 1.314268, train acc: 0.993587, train avg acc: 0.990559
Test epoch 468, loss: 1.428860, test acc: 0.928282, test avg acc: 0.899703
Train epoch 469, loss: 1.317726, train acc: 0.992162, train avg acc: 0.987980
Test epoch 469, loss: 1.433271, test acc: 0.927066, test avg acc: 0.900203
Train epoch 470, loss: 1.315581, train acc: 0.993587, train avg acc: 0.989982
Test epoch 470, loss: 1.434465, test acc: 0.927877, test avg acc: 0.899703
Train epoch 471, loss: 1.317596, train acc: 0.992976, train avg acc: 0.989292
Test epoch 471, loss: 1.436566, test acc: 0.926256, test avg acc: 0.899622
Train epoch 472, loss: 1.313910, train acc: 0.994503, train avg acc: 0.990794
Test epoch 472, loss: 1.435307, test acc: 0.928282, test avg acc: 0.902872
Train epoch 473, loss: 1.313420, train acc: 0.994503, train avg acc: 0.990806
Test epoch 473, loss: 1.433502, test acc: 0.928282, test avg acc: 0.899953
Train epoch 474, loss: 1.318230, train acc: 0.993282, train avg acc: 0.988894
Test epoch 474, loss: 1.433293, test acc: 0.927472, test avg acc: 0.899413
Train epoch 475, loss: 1.313289, train acc: 0.994300, train avg acc: 0.991333
Test epoch 475, loss: 1.429550, test acc: 0.930308, test avg acc: 0.904326
Train epoch 476, loss: 1.314782, train acc: 0.992773, train avg acc: 0.989488
Test epoch 476, loss: 1.434801, test acc: 0.924635, test avg acc: 0.896663
Train epoch 477, loss: 1.313688, train acc: 0.993689, train avg acc: 0.990760
Test epoch 477, loss: 1.431542, test acc: 0.927877, test avg acc: 0.897663
Train epoch 478, loss: 1.313241, train acc: 0.995216, train avg acc: 0.993692
Test epoch 478, loss: 1.432478, test acc: 0.926256, test avg acc: 0.900331
Train epoch 479, loss: 1.311137, train acc: 0.994300, train avg acc: 0.991829
Test epoch 479, loss: 1.435518, test acc: 0.924635, test avg acc: 0.898663
Train epoch 480, loss: 1.315932, train acc: 0.992773, train avg acc: 0.988292
Test epoch 480, loss: 1.433662, test acc: 0.928282, test avg acc: 0.904750
Train epoch 481, loss: 1.310419, train acc: 0.995725, train avg acc: 0.993810
Test epoch 481, loss: 1.438274, test acc: 0.924635, test avg acc: 0.897663
Train epoch 482, loss: 1.315246, train acc: 0.994198, train avg acc: 0.991083
Test epoch 482, loss: 1.436688, test acc: 0.925851, test avg acc: 0.897331
Train epoch 483, loss: 1.312143, train acc: 0.994910, train avg acc: 0.991490
Test epoch 483, loss: 1.435549, test acc: 0.928687, test avg acc: 0.904203
Train epoch 484, loss: 1.311980, train acc: 0.995928, train avg acc: 0.993664
Test epoch 484, loss: 1.435314, test acc: 0.925446, test avg acc: 0.898000
Train epoch 485, loss: 1.315026, train acc: 0.993282, train avg acc: 0.989481
Test epoch 485, loss: 1.434685, test acc: 0.926661, test avg acc: 0.901913
Train epoch 486, loss: 1.315385, train acc: 0.993994, train avg acc: 0.991511
Test epoch 486, loss: 1.436312, test acc: 0.925041, test avg acc: 0.897913
Train epoch 487, loss: 1.314946, train acc: 0.993893, train avg acc: 0.989808
Test epoch 487, loss: 1.434986, test acc: 0.930308, test avg acc: 0.901244
Train epoch 488, loss: 1.311666, train acc: 0.994401, train avg acc: 0.991457
Test epoch 488, loss: 1.439260, test acc: 0.926256, test avg acc: 0.900453
Train epoch 489, loss: 1.315634, train acc: 0.993994, train avg acc: 0.990567
Test epoch 489, loss: 1.439104, test acc: 0.927472, test avg acc: 0.905372
Train epoch 490, loss: 1.314742, train acc: 0.994198, train avg acc: 0.991610
Test epoch 490, loss: 1.434016, test acc: 0.929092, test avg acc: 0.903494
Train epoch 491, loss: 1.313238, train acc: 0.994503, train avg acc: 0.992608
Test epoch 491, loss: 1.435339, test acc: 0.929903, test avg acc: 0.902994
Train epoch 492, loss: 1.312393, train acc: 0.994198, train avg acc: 0.991234
Test epoch 492, loss: 1.434749, test acc: 0.925851, test avg acc: 0.897163
Train epoch 493, loss: 1.310743, train acc: 0.995318, train avg acc: 0.992978
Test epoch 493, loss: 1.436539, test acc: 0.925851, test avg acc: 0.899453
Train epoch 494, loss: 1.312874, train acc: 0.993893, train avg acc: 0.990119
Test epoch 494, loss: 1.431512, test acc: 0.927066, test avg acc: 0.900122
Train epoch 495, loss: 1.311480, train acc: 0.994707, train avg acc: 0.991417
Test epoch 495, loss: 1.434087, test acc: 0.928282, test avg acc: 0.899994
Train epoch 496, loss: 1.315105, train acc: 0.993791, train avg acc: 0.990523
Test epoch 496, loss: 1.433979, test acc: 0.927877, test avg acc: 0.900785
Train epoch 497, loss: 1.315178, train acc: 0.993994, train avg acc: 0.990140
Test epoch 497, loss: 1.433455, test acc: 0.923420, test avg acc: 0.895035
Train epoch 498, loss: 1.312142, train acc: 0.994707, train avg acc: 0.991264
Test epoch 498, loss: 1.430414, test acc: 0.928687, test avg acc: 0.903244
Train epoch 499, loss: 1.313300, train acc: 0.992875, train avg acc: 0.989187
Test epoch 499, loss: 1.433450, test acc: 0.927877, test avg acc: 0.898907
